executionOrder,submissionId,type,relativeExecutionTime,Depth,statement
1,67,FROM,0.5,1,FROM Students sJOIN Courses c ON c.CRN = e.CRN
3,67,GROUP BY,0.5,1,GROUP BY e.CRNAND c.Department = 'STAT'OR e.Score= e.CRNAND c.Department = 'STAT'
6,67,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,67,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
"
5,68,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title mine.Score"
1,68,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,68,GROUP BY,0.5,1,GROUP BY e.CRNAND c.Department = 'STAT'OR e.Score= e.CRNAND c.Department = 'STAT'
6,68,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,68,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
"
5,69,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title mine.Score"
1,69,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,69,GROUP BY,0.5,1,GROUP BY c.TilteAND c.Department = 'STAT'OR e.Score= c.TitleAND c.Department = 'STAT'
6,69,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,69,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
"
5,70,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title mine.Score"
1,70,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,70,GROUP BY,0.5,1,GROUP BY c.TitleAND c.Department = 'STAT'OR e.Score= c.TitleAND c.Department = 'STAT'
6,70,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,70,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
"
5,71,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title,
       maxe.Score mine.Score"
1,71,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,71,GROUP BY,0.5,1,GROUP BY c.TitleAND c.Department = 'STAT'OR e.Score= c.TitleAND c.Department = 'STAT'
6,71,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,71,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
"
5,72,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,72,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,72,GROUP BY,0.5,1,"GROUP BY c.TitleAND c.Department = 'STAT' -- OR e.Score= (Select min(e.Score )GROUP BY c.Title) AND c.Department = 'STAT'
"
6,72,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,72,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
"
5,73,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,73,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
6,73,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,73,WHERE,0.5,1,"WHERE c.Department = 'STAT'-- e.Score= (Select max(e.Score) GROUP BY c.Title) AND c.Department = 'STAT' -- OR e.Score= (Select min(e.Score )GROUP BY c.Title) AND c.Department = 'STAT'
"
5,74,SELECT,0.5,1,"SELECT e.NetId,
       maxe.Score"
3,74,GROUP BY,0.5,1,"GROUP BY c.Title,
         c.Department,
         e.CRN,
         c.Title c.Title c.Department = 'STAT'AND c.Department = 'STAT' -- OR e.Score= (Select min(e.Score )GROUP BY c.Title) AND c.Department = 'STAT'
"
1,74,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
6,74,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,74,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
"
5,75,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,75,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,75,GROUP BY,0.5,1,GROUP BY c.Title
6,75,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,75,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
  AND c.Department = 'STAT'
  OR e.Score=
  SELECT mine.Score
  AND c.Department = 'STAT'
"
5,76,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title mine.Score"
1,76,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,76,GROUP BY,0.5,1,GROUP BY c.TitleOR c.Department = 'STAT'AND e.Score= c.Title
6,76,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,76,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND e.Score=
  SELECT maxe.Score
"
5,77,SELECT,0.5,1,SELECT maxe.Score
1,77,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
6,77,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,77,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,78,SELECT,0.5,1,"SELECT maxe.Score,
       mine.Score"
1,78,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
6,78,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,78,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,79,SELECT,0.5,1,"SELECT maxe.Score,
       mine.Score"
1,79,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,79,GROUP BY,0.5,1,GROUP BY e.CRN
6,79,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,79,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,80,SELECT,0.5,1,"SELECT category,
       MINScore,
       MAX(Score)"
1,80,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,80,GROUP BY,0.5,1,GROUP BY e.CRNy;
5,81,SELECT,0.5,1,"SELECT Netid,
       MINScore,
       MAX(Score)"
1,81,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,81,GROUP BY,0.5,1,GROUP BY e.CRNy;
5,82,SELECT,0.5,1,"SELECT Netid,
       MINScore,
       MAX(Score)"
1,82,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,82,GROUP BY,0.5,1,GROUP BY e.CRN;
5,83,SELECT,0.5,1,"SELECT Netid,
       MINScore,
       MAX(Score)"
1,83,FROM,0.5,1,FROM Enrollments
3,83,GROUP BY,0.5,1,GROUP BY e.CRN;
5,84,SELECT,0.5,1,"SELECT Netid,
       MINScore,
       MAX(Score)"
1,84,FROM,0.5,1,FROM Enrollments e
3,84,GROUP BY,0.5,1,GROUP BY e.CRN;
5,85,SELECT,0.5,1,"SELECT Netid,
       MINScore"
1,85,FROM,0.5,1,FROM Enrollments e
3,85,GROUP BY,0.5,1,GROUP BY e.CRN;
5,86,SELECT,0.5,1,"SELECT Netid,
       MINScore"
1,86,FROM,0.5,1,FROM Enrollments;
5,87,SELECT,0.5,1,"SELECT Netid,
       MINScore"
1,87,FROM,0.5,1,FROM Enrollments;
5,88,SELECT,0.5,1,"SELECT CRN,
       MAX(Score)"
1,88,FROM,0.5,1,FROM Enrollments e
3,88,GROUP BY,0.5,1,GROUP BY e.CRN;
5,89,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title e.CRN,
       mine.Score"
1,89,FROM,0.5,1,FROM Students sJOIN Courses c ON c.CRN = e.CRN
3,89,GROUP BY,0.5,1,GROUP BY e.CRNAND c.Department = 'STAT'OR e.Score= e.CRNAND c.Department = 'STAT'
6,89,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,89,WHERE,0.5,1,"WHERE e.Score=
  SELECT e.CRN,
         maxe.Score
"
5,90,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,90,FROM,0.5,1,FROM Students sJOIN Courses c ON c.CRN = e.CRN
3,90,GROUP BY,0.5,1,GROUP BY e.CRNAND c.Department = 'STAT'
6,90,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,90,WHERE,0.5,1,"WHERE e.Score=
  SELECT e.CRN,
         maxe.Score
  FROM Enrollment e
"
5,91,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,91,FROM,0.5,1,FROM Enrollment sJOIN Courses c ON c.CRN = e.CRN
3,91,GROUP BY,0.5,1,GROUP BY e.CRNAND c.Department = 'STAT'
6,91,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,91,WHERE,0.5,1,"WHERE e.Score=
  SELECT e.CRN,
         maxe.Score
  FROM Enrollment e
"
5,92,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,92,FROM,0.5,1,FROM Enrollment eJOIN Courses c ON c.CRN = e.CRN
3,92,GROUP BY,0.5,1,GROUP BY e.CRNAND c.Department = 'STAT'
6,92,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,92,WHERE,0.5,1,"WHERE e.Score=
  SELECT e.CRN,
         maxe.Score
  FROM Enrollment e
"
5,93,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,93,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,93,GROUP BY,0.5,1,GROUP BY e.CRNAND c.Department = 'STAT'
6,93,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,93,WHERE,0.5,1,"WHERE e.Score=
  SELECT e.CRN,
         maxe.Score
  FROM Enrollments e
"
5,94,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,94,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,94,GROUP BY,0.5,1,GROUP BY e.CRNAND c.Department = 'STAT'
6,94,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,94,WHERE,0.5,1,"WHERE e.CRN,
      e.Score=
  SELECT e.CRN,
         maxe.Score
  FROM Enrollments e
"
5,95,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,95,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,95,GROUP BY,0.5,1,GROUP BY e.CRNAND c.Department = 'STAT'
6,95,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,95,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
  FROM Enrollments e
"
5,96,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,96,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,96,GROUP BY,0.5,1,GROUP BY e.CRN;
2,96,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
  FROM Enrollments e
"
5,100,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,100,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,100,GROUP BY,0.5,1,GROUP BY e.CRN
6,100,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,100,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score,
         mine.Score,
  FROM Enrollments e
  LEFT JOIN Courses c ON e.CRN = c.CRN WHERE c.Department = 'STAT'
"
5,101,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,101,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,101,GROUP BY,0.5,1,GROUP BY e.CRN
6,101,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,101,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score,
  FROM Enrollments e
  LEFT JOIN Courses c ON e.CRN = c.CRN WHERE c.Department = 'STAT'
"
5,102,SELECT,0.5,1,"SELECT e.NetId,
       Score,
       c.Department,
       e.CRN,
       c.Title"
1,102,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,102,GROUP BY,0.5,1,GROUP BY e.CRN
6,102,ORDER BY,0.5,1,"ORDER BY e.NetId ASC,
         e.Score DESC;"
2,102,WHERE,0.5,1,"WHERE e.Score=
  SELECT maxe.Score
  FROM Enrollments e
  LEFT JOIN Courses c ON e.CRN = c.CRN WHERE c.Department = 'STAT'
"
5,105,SELECT,0.5,1,"SELECT e.Netid,
       MINe.Score OVER"
6,105,ORDER BY,0.5,1,ORDER BY category e.CRN
1,105,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
2,105,WHERE,0.5,1,WHERE c.Department = 'STAT';
5,106,SELECT,0.5,1,"SELECT e.Netid,
       MINe.Score OVER PARTITION BY e.CRN"
6,106,ORDER BY,0.5,1,ORDER BY e.NetId DESC AS min_price
1,106,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
2,106,WHERE,0.5,1,WHERE c.Department = 'STAT';
5,107,SELECT,0.5,1,"SELECT e.NetId,
       MINe.Score OVER PARTITION BY e.CRN"
6,107,ORDER BY,0.5,1,ORDER BY e.NetId DESC
1,107,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
2,107,WHERE,0.5,1,WHERE c.Department = 'STAT';
5,108,SELECT,0.5,1,"SELECT e.NetId,
       MINe.Score"
1,108,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,108,GROUP BY,0.5,1,GROUP BY e.CRNWHERE c.Department = 'STAT';
5,109,SELECT,0.5,1,"SELECT e.NetId,
       MINe.Score"
1,109,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,109,GROUP BY,0.5,1,GROUP BY e.CRN;
2,109,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,110,SELECT,0.5,1,"SELECT e.NetId,
       MINe.Score"
1,110,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,110,GROUP BY,0.5,1,"GROUP BY e.Netid,
         e.CRN;"
2,110,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,111,SELECT,0.5,1,"SELECT e.NetId,
       MINe.Score,
       MAX(e.score)"
1,111,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,111,GROUP BY,0.5,1,"GROUP BY e.Netid,
         e.CRN;"
2,111,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,112,SELECT,0.5,1,"SELECT e.NetId,
       MINe.Score,
       c.Title"
1,112,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,112,GROUP BY,0.5,1,"GROUP BY e.Netid,
         e.CRN;"
2,112,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,113,SELECT,0.5,1,SELECT *
1,113,FROM,0.5,1,FROM Enrollments;
5,114,SELECT,0.5,1,SELECT *
1,114,FROM,0.5,1,FROM Enrollments;
5,115,SELECT,0.5,1,SELECT *
1,115,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN;
5,116,SELECT,0.5,1,SELECT *
1,116,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
2,116,WHERE,0.5,1,WHERE c.Department = 'STAT';
5,117,SELECT,0.5,1,SELECT *
1,117,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,117,GROUP BY,0.5,1,GROUP BY e.CRN;
2,117,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,118,SELECT,0.5,1,SELECT maxScore
1,118,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,118,GROUP BY,0.5,1,GROUP BY e.CRN;
2,118,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,119,SELECT,0.5,1,"SELECT NetId,
       maxScore"
1,119,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,119,GROUP BY,0.5,1,GROUP BY e.CRN;
2,119,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,120,SELECT,0.5,1,"SELECT NetId,
       maxScore"
1,120,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,120,GROUP BY,0.5,1,"GROUP BY NetId,
         e.CRN;"
2,120,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,121,SELECT,0.5,1,"SELECT maxScore,
       minScore"
1,121,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,121,GROUP BY,0.5,1,GROUP BY e.CRN;
2,121,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,122,SELECT,0.5,1,"SELECT NetId,
       Score"
1,122,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
2,122,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score = ANY <subquery_0> ;"
5,122,SELECT,0.5,1,SELECT maxScore
1,122,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,122,GROUP BY,0.5,1,GROUP BY e.CRN
6,122,ORDER BY,0.5,1,"ORDER BY NetId ASC,
         Score DESC"
2,122,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,123,SELECT,0.5,1,"SELECT NetId,
       Score"
1,123,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
2,123,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score = ANY <subquery_0>
  OR <subquery_1> ;"
5,123,SELECT,0.5,1,SELECT maxScore
1,123,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,123,GROUP BY,0.5,1,GROUP BY e.CRN
6,123,ORDER BY,0.5,1,"ORDER BY NetId ASC,
         Score DESC"
2,123,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,123,SELECT,0.5,1,SELECT minScore
1,123,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,123,GROUP BY,0.5,1,GROUP BY e.CRN
6,123,ORDER BY,0.5,1,"ORDER BY NetId ASC,
         Score DESC"
2,123,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,124,SELECT,0.5,1,"SELECT NetId,
       Score"
1,124,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
2,124,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score = ANY <subquery_0>
  OR Score = ANY <subquery_1> ;"
5,124,SELECT,0.5,1,SELECT maxScore
1,124,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,124,GROUP BY,0.5,1,GROUP BY e.CRN
6,124,ORDER BY,0.5,1,"ORDER BY NetId ASC,
         Score DESC"
2,124,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,124,SELECT,0.5,1,SELECT minScore
1,124,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,124,GROUP BY,0.5,1,GROUP BY e.CRN
6,124,ORDER BY,0.5,1,"ORDER BY NetId ASC,
         Score DESC"
2,124,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,125,SELECT,0.5,1,"SELECT NetId,
       Score"
1,125,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
2,125,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score = ANY <subquery_0>
  OR Score = ANY <subquery_1> ;"
5,125,SELECT,0.5,1,SELECT maxScore
1,125,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,125,GROUP BY,0.5,1,GROUP BY e.CRN
6,125,ORDER BY,0.5,1,"ORDER BY NetId ASC,
         Score DESC"
2,125,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,125,SELECT,0.5,1,SELECT minScore
1,125,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,125,GROUP BY,0.5,1,GROUP BY e.CRN
6,125,ORDER BY,0.5,1,"ORDER BY NetId ASC,
         Score DESC"
2,125,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,126,SELECT,0.5,1,SELECT *
1,126,FROM,0.5,1,FROM Enrollments eAND Courses c ON e.CRN = c.CRN;
5,127,SELECT,0.5,1,SELECT *
1,127,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN;
5,128,SELECT,0.5,1,SELECT *
1,128,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN;
5,129,SELECT,0.5,1,"SELECT c.CRN,
       AvgScore"
1,129,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,129,GROUP BY,0.5,1,GROUP BY c.CRN ;
5,130,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore"
1,130,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,130,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department ;"
5,131,SELECT,0.5,1,"SELECT Department,
       minScore"
1,131,FROM,0.5,1,FROM <subquery_0>
3,131,GROUP BY,0.5,1,GROUP BY Department
6,131,ORDER BY,0.5,1,"ORDER BY Score ASC,
         Department DESC;"
5,131,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore"
1,131,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,131,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,132,SELECT,0.5,1,"SELECT Department,
       minScore"
1,132,FROM,0.5,1,FROM average = <subquery_0>
3,132,GROUP BY,0.5,1,GROUP BY Department
6,132,ORDER BY,0.5,1,"ORDER BY Score ASC,
         Department DESC;"
5,132,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore"
1,132,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,132,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,133,SELECT,0.5,1,"SELECT Department,
       minScore"
1,133,FROM,0.5,1,FROM <subquery_0> AS avg_score
3,133,GROUP BY,0.5,1,GROUP BY Department
6,133,ORDER BY,0.5,1,"ORDER BY Score ASC,
         Department DESC;"
5,133,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore"
1,133,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,133,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,134,SELECT,0.5,1,SELECT Department
1,134,FROM,0.5,1,FROM <subquery_0> AS avg_score
3,134,GROUP BY,0.5,1,GROUP BY Department
6,134,ORDER BY,0.5,1,"ORDER BY Score ASC,
         Department DESC;"
5,134,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore"
1,134,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,134,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,135,SELECT,0.5,1,SELECT Department
1,135,FROM,0.5,1,FROM <subquery_0> AS avg_score
3,135,GROUP BY,0.5,1,"GROUP BY Department -- ORDER BY Score ASC, Department DESC;"
5,135,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore"
1,135,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,135,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,136,SELECT,0.5,1,"SELECT Department,
       minscore_new"
1,136,FROM,0.5,1,FROM <subquery_0> AS avg_score
3,136,GROUP BY,0.5,1,"GROUP BY Department -- ORDER BY Score ASC, Department DESC;"
5,136,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore AS score_new"
1,136,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,136,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,137,SELECT,0.5,1,"SELECT Department,
       FLOORminminAvgScore"
1,137,FROM,0.5,1,FROM <subquery_0> AS avg_score
3,137,GROUP BY,0.5,1,GROUP BY Department
6,137,ORDER BY,0.5,1,"ORDER BY minAvgScore ASC,
         Department DESC;"
5,137,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore AS minAvgScore"
1,137,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,137,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,138,SELECT,0.5,1,"SELECT Department,
       minminAvgScore"
1,138,FROM,0.5,1,FROM <subquery_0> AS avg_score
3,138,GROUP BY,0.5,1,GROUP BY Department
6,138,ORDER BY,0.5,1,"ORDER BY minAvgScore ASC,
         Department DESC;"
5,138,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore AS minAvgScore"
1,138,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,138,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,139,SELECT,0.5,1,"SELECT Department,
       minminAvgScore"
1,139,FROM,0.5,1,FROM <subquery_0> AS avg_score
3,139,GROUP BY,0.5,1,GROUP BY Department
6,139,ORDER BY,0.5,1,"ORDER BY minminAvgScore ASC,
         Department DESC;"
5,139,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore AS minAvgScore"
1,139,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,139,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,140,SELECT,0.5,1,"SELECT Department,
       FloorminminAvgScore"
1,140,FROM,0.5,1,FROM <subquery_0> AS avg_score
3,140,GROUP BY,0.5,1,GROUP BY Department
6,140,ORDER BY,0.5,1,"ORDER BY FloorminminAvgScore ASC,
         Department DESC;"
5,140,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore AS minAvgScore"
1,140,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,140,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
5,141,SELECT,0.5,1,"SELECT Department,
       FloorminminAvgScore"
1,141,FROM,0.5,1,FROM <subquery_0> AS avg_score
3,141,GROUP BY,0.5,1,"GROUP BY Department,
         minAvgScore"
6,141,ORDER BY,0.5,1,"ORDER BY minAvgScore ASC,
         Department DESC;"
5,141,SELECT,0.5,1,"SELECT c.CRN,
       c.Department,
       AvgScore AS minAvgScore"
1,141,FROM,0.5,1,FROM Enrollments eLEFT JOIN Courses c ON e.CRN = c.CRN
3,141,GROUP BY,0.5,1,"GROUP BY c.CRN,
         c.Department"
